20170818|122066||103.9739|4.5634|3.2379|7.0610|102.2335|1.7404
20170818|122067||101.9072|5.3824|0.6785|0.5522|100.2387|1.6685
20170818|122069||101.6569|4.6008|0.7281|0.6132|100.4032|1.2537
20170818|122071||101.5777|6.1541|3.2291|7.0376|100.0999|1.4778
20170818|122072||103.5470|4.6184|3.3202|7.3712|102.2692|1.2778
20170818|122075||100.4146|6.1714|1.6315|2.1219|99.1809|1.2337
20170818|122077||100.0405|7.4218|1.6394|2.1327|98.8384|1.2021
20170818|122080||102.1286|4.5228|0.8047|0.7087|101.1587|0.9699
20170818|122083||99.1309|7.4815|0.8335|0.7351|98.5165|0.6144
20170818|122087||98.0904|7.8412|1.7535|2.3756|97.7659|0.3245
20170818|122093||106.6899|7.5100|1.7022|2.3688|99.5899|7.1000
20170818|122096||108.4383|4.6837|1.0791|1.1253|102.6999|5.7384
20170818|122099||106.9374|4.5849|1.0045|1.0090|101.5173|5.4201
20170818|122102||106.4967|5.4703|0.2000|0.1148|100.4000|6.0967
20170818|122105||102.8065|7.3605|1.3304|1.5309|99.2903|3.5162
20170818|122107||107.1446|6.8619|1.0860|1.1273|101.0858|6.0588
20170818|122108||104.1534|4.4394|0.2413|0.1447|100.1748|3.9786
20170818|122109||104.9479|4.6168|1.1482|1.2300|100.8942|4.0537
20170818|122110||105.4410|6.5580|1.1124|1.1671|100.2800|5.1610
20170818|122112||101.0873|4.5877|0.3776|0.1636|100.4000|0.6873
20170818|122118||103.7004|5.1488|0.4690|0.3330|100.4900|3.2104
20170818|122124||102.9732|4.4899|1.4335|1.7341|100.6901|2.2831
20170818|122125||106.9380|5.3170|1.4260|1.7234|103.5829|3.3551
20170818|122127||105.8540|4.9776|1.4525|1.7739|102.9581|2.8959
20170818|122133||96.8017|11.1964|1.3828|1.6035|94.0209|2.7808
20170818|122134||104.9447|6.5752|1.4738|1.8073|102.0735|2.8712
20170818|122138||104.5452|4.7388|1.5294|1.9246|102.3877|2.1575
20170818|122143||103.7077|6.7039|2.3257|3.9231|101.3477|2.3600
20170818|122145||102.5837|4.2943|1.7148|2.3142|101.7125|0.8712
