0|000673|20170630|0.0312|20170830|20160923|20170822|20170118|||20170822
0|000676|20170630|0.2259|20170830|20160920||20161117|20170328|-0.04|
0|000677|20170630|0.0034|20170826|20160704|20170518|20160523|||20160511
0|000678|20170630|0.0102|20170830|20170104|20170316||||20170508
0|000679|20170630|0.0280|20170831|20161122|20170418|20160519|||20160511
0|000680|20170630|0.0452|20170831|20170809|20170809||||20150119
0|000681|20170630|0.1363|20170830|20170830|20170830|20160129|20170511|10.00|
0|000682|20170630|0.0268|20170817|20170807|20170807|20161010|||
0|000683|20170630|0.0800|20170824|20160405|20170807||20170711|3.30|
0|000685|20170630|0.3600|20170826|20151104|||20170713|-0.10|20150119
0|000686|20170630|0.1300|20170826|20160321||20160407|||20150119
0|000687|20170630|0.0847|20170829|20170405|20170412|20170718|20170622|40.01|20170412
0|000688|20170630|0.2123|20170822|20170817|20170821|20170906|||20160728
0|000690|20170630|0.1200|20170826|20160216|20170427|20170103|20161125|-0.35|
0|000691|20170630|-0.0123|20170830|20170503||20170428|||20170717
0|000692|20170630|0.0071|20170826|20150714|20170619||||
0|000693|20170630|-0.1378|20170831|20160223||20160301|||
0|000695|20170630|-0.0700|20170824|20170516|20170710|20151112|20170829|-0.25|20160509
0|000697|20170630|-0.2597|20170830|20170904|20170906|20161117|20170504|48.00|20170427
0|000698|20170630|0.1390|20170826|20160226|||||
0|000700|20170630|0.1163|20170826|20160302|20170612|20170628|20170627|1.50|
0|000701|20170630|0.0044|20170830|20160318|||||
0|000702|20170630|-0.0105|20170824|20170728|20170728||||20170717
0|000703|20170630|0.5300|20170829|20161111||20151106|20160930|639.28|20160309
0|000705|20170630|0.1278|20170804|20160622|||||
0|000707|20170630|0.0863|20170831|20161107|20170807|20170808|||
0|000708|20170630|0.4210|20170818|20170906|20170906||||
0|000709|20170630|0.1180|20170830|20170428|20170428||20170907|0.02|20150119
0|000710|20170630|-0.0500|20170831|20170912|20170912|20170420|20170907|0.41|20170811
0|000711|20170630|0.1500|20170729|20160809|20170420|20170525|20170719|649.61|20170313
0|000712|20170630|0.1100|20170822|20161124|20170505|20170609|20170518|19.78|20170505
0|000713|20170630|-0.0796|20170818|20160816|||20170814|-0.03|
0|000715|20170630|0.1230|20170819|20161122|||20170117|-0.02|20170717
0|000716|20170630|0.0440|20170802|20161011|20170815|20170103|20161229|-1.00|20170815
0|000717|20170630|0.2685|20170729|20170901|20170901|20160201|20170911|-770.19|20170811
0|000718|20170630|0.0586|20170825|20151130||20161221|||20160719
0|000719|20170630|0.3200|20170825|20161208||20160920|||
0|000720|20170630|-0.1213|20170818|20170609|20170609|20170822|20170619|0.20|
0|000721|20170630|-0.0022|20170826|20170630|20170630|20170619|20161020|-0.42|
0|000722|20170630|0.1500|20170818|20170110|||20170622|0.06|20150312
0|000723|20170630|0.1222|20170830|20170112||20170220|||20170119
